#TF1
#Name: Neutron efficiency
#Parent pad: 0
#range: (0, 10)
#Pts: 10000
#Line_color: 1, 0, 0
#Line_style: solid
#Line_width: 2
#x, f(x)
6.938, 5.34618
6.939, 5.34565
6.94, 5.34512
6.941, 5.3446
6.942, 5.34407
6.943, 5.34355
6.944, 5.34302
6.945, 5.3425
6.946, 5.34197
6.947, 5.34145
6.948, 5.34092
6.949, 5.3404
6.95, 5.33987
6.951, 5.33935
6.952, 5.33882
6.953, 5.3383
6.954, 5.33778
6.955, 5.33725
6.956, 5.33673
6.957, 5.3362
6.958, 5.33568
6.959, 5.33515
6.96, 5.33463
6.961, 5.33411
6.962, 5.33358
6.963, 5.33306
6.964, 5.33254
6.965, 5.33201
6.966, 5.33149
6.967, 5.33097
6.968, 5.33044
6.969, 5.32992
6.97, 5.32939
6.971, 5.32887
6.972, 5.32835
6.973, 5.32783
6.974, 5.3273
6.975, 5.32678
6.976, 5.32626
6.977, 5.32574
6.978, 5.32521
6.979, 5.32469
6.98, 5.32417
6.981, 5.32365
6.982, 5.32312
6.983, 5.3226
6.984, 5.32208
6.985, 5.32156
6.986, 5.32104
6.987, 5.32051
6.988, 5.31999
6.989, 5.31947
6.99, 5.31895
6.991, 5.31843
6.992, 5.31791
6.993, 5.31739
6.994, 5.31686
6.995, 5.31634
6.996, 5.31582
6.997, 5.3153
6.998, 5.31478
6.999, 5.31426
7, 5.31374
7.001, 5.31322
7.002, 5.3127
7.003, 5.31218
7.004, 5.31166
7.005, 5.31114
7.006, 5.31062
7.007, 5.3101
7.008, 5.30958
7.009, 5.30906
7.01, 5.30854
7.011, 5.30802
7.012, 5.3075
7.013, 5.30698
7.014, 5.30646
7.015, 5.30594
7.016, 5.30542
7.017, 5.3049
7.018, 5.30438
7.019, 5.30386
7.02, 5.30334
7.021, 5.30282
7.022, 5.3023
7.023, 5.30179
7.024, 5.30127
7.025, 5.30075
7.026, 5.30023
7.027, 5.29971
7.028, 5.29919
7.029, 5.29867
7.03, 5.29816
7.031, 5.29764
7.032, 5.29712
7.033, 5.2966
7.034, 5.29608
7.035, 5.29557
7.036, 5.29505
7.037, 5.29453
7.038, 5.29401
7.039, 5.2935
7.04, 5.29298
7.041, 5.29246
7.042, 5.29194
7.043, 5.29143
7.044, 5.29091
7.045, 5.29039
7.046, 5.28988
7.047, 5.28936
7.048, 5.28884
7.049, 5.28833
7.05, 5.28781
7.051, 5.28729
7.052, 5.28678
7.053, 5.28626
7.054, 5.28574
7.055, 5.28523
7.056, 5.28471
7.057, 5.28419
7.058, 5.28368
7.059, 5.28316
7.06, 5.28265
7.061, 5.28213
7.062, 5.28162
7.063, 5.2811
7.064, 5.28058
7.065, 5.28007
7.066, 5.27955
7.067, 5.27904
7.068, 5.27852
7.069, 5.27801
7.07, 5.27749
7.071, 5.27698
7.072, 5.27646
7.073, 5.27595
7.074, 5.27543
7.075, 5.27492
7.076, 5.27441
7.077, 5.27389
7.078, 5.27338
7.079, 5.27286
7.08, 5.27235
7.081, 5.27183
7.082, 5.27132
7.083, 5.27081
7.084, 5.27029
7.085, 5.26978
7.086, 5.26926
7.087, 5.26875
7.088, 5.26824
7.089, 5.26772
7.09, 5.26721
7.091, 5.2667
7.092, 5.26618
7.093, 5.26567
7.094, 5.26516
7.095, 5.26464
7.096, 5.26413
7.097, 5.26362
7.098, 5.26311
7.099, 5.26259
7.1, 5.26208
7.101, 5.26157
7.102, 5.26106
7.103, 5.26054
7.104, 5.26003
7.105, 5.25952
7.106, 5.25901
7.107, 5.2585
7.108, 5.25798
7.109, 5.25747
7.11, 5.25696
7.111, 5.25645
7.112, 5.25594
7.113, 5.25542
7.114, 5.25491
7.115, 5.2544
7.116, 5.25389
7.117, 5.25338
7.118, 5.25287
7.119, 5.25236
7.12, 5.25185
7.121, 5.25133
7.122, 5.25082
7.123, 5.25031
7.124, 5.2498
7.125, 5.24929
7.126, 5.24878
7.127, 5.24827
7.128, 5.24776
7.129, 5.24725
7.13, 5.24674
7.131, 5.24623
7.132, 5.24572
7.133, 5.24521
7.134, 5.2447
7.135, 5.24419
7.136, 5.24368
7.137, 5.24317
7.138, 5.24266
7.139, 5.24215
7.14, 5.24164
7.141, 5.24113
7.142, 5.24062
7.143, 5.24012
7.144, 5.23961
7.145, 5.2391
7.146, 5.23859
7.147, 5.23808
7.148, 5.23757
7.149, 5.23706
7.15, 5.23655
7.151, 5.23605
7.152, 5.23554
7.153, 5.23503
7.154, 5.23452
7.155, 5.23401
7.156, 5.2335
7.157, 5.233
7.158, 5.23249
7.159, 5.23198
7.16, 5.23147
7.161, 5.23096
7.162, 5.23046
7.163, 5.22995
7.164, 5.22944
7.165, 5.22894
7.166, 5.22843
7.167, 5.22792
7.168, 5.22741
7.169, 5.22691
7.17, 5.2264
7.171, 5.22589
7.172, 5.22539
7.173, 5.22488
7.174, 5.22437
7.175, 5.22387
7.176, 5.22336
7.177, 5.22285
7.178, 5.22235
7.179, 5.22184
7.18, 5.22133
7.181, 5.22083
7.182, 5.22032
7.183, 5.21982
7.184, 5.21931
7.185, 5.2188
7.186, 5.2183
7.187, 5.21779
7.188, 5.21729
7.189, 5.21678
7.19, 5.21628
7.191, 5.21577
7.192, 5.21527
7.193, 5.21476
7.194, 5.21426
7.195, 5.21375
7.196, 5.21325
7.197, 5.21274
7.198, 5.21224
7.199, 5.21173
7.2, 5.21123
7.201, 5.21072
7.202, 5.21022
7.203, 5.20971
7.204, 5.20921
7.205, 5.2087
7.206, 5.2082
7.207, 5.2077
7.208, 5.20719
7.209, 5.20669
7.21, 5.20618
7.211, 5.20568
7.212, 5.20518
7.213, 5.20467
7.214, 5.20417
7.215, 5.20367
7.216, 5.20316
7.217, 5.20266
7.218, 5.20216
7.219, 5.20165
7.22, 5.20115
7.221, 5.20065
7.222, 5.20015
7.223, 5.19964
7.224, 5.19914
7.225, 5.19864
7.226, 5.19813
7.227, 5.19763
7.228, 5.19713
7.229, 5.19663
7.23, 5.19612
7.231, 5.19562
7.232, 5.19512
7.233, 5.19462
7.234, 5.19412
7.235, 5.19362
7.236, 5.19311
7.237, 5.19261
7.238, 5.19211
7.239, 5.19161
7.24, 5.19111
7.241, 5.19061
7.242, 5.1901
7.243, 5.1896
7.244, 5.1891
7.245, 5.1886
7.246, 5.1881
7.247, 5.1876
7.248, 5.1871
7.249, 5.1866
7.25, 5.1861
7.251, 5.1856
7.252, 5.1851
7.253, 5.1846
7.254, 5.1841
7.255, 5.18359
7.256, 5.18309
7.257, 5.18259
7.258, 5.18209
7.259, 5.18159
7.26, 5.18109
7.261, 5.18059
7.262, 5.18009
7.263, 5.1796
7.264, 5.1791
7.265, 5.1786
7.266, 5.1781
7.267, 5.1776
7.268, 5.1771
7.269, 5.1766
7.27, 5.1761
7.271, 5.1756
7.272, 5.1751
7.273, 5.1746
7.274, 5.1741
7.275, 5.17361
7.276, 5.17311
7.277, 5.17261
7.278, 5.17211
7.279, 5.17161
7.28, 5.17111
7.281, 5.17061
7.282, 5.17012
7.283, 5.16962
7.284, 5.16912
7.285, 5.16862
7.286, 5.16813
7.287, 5.16763
7.288, 5.16713
7.289, 5.16663
7.29, 5.16613
7.291, 5.16564
7.292, 5.16514
7.293, 5.16464
7.294, 5.16415
7.295, 5.16365
7.296, 5.16315
7.297, 5.16265
7.298, 5.16216
7.299, 5.16166
7.3, 5.16116
7.301, 5.16067
7.302, 5.16017
7.303, 5.15967
7.304, 5.15918
7.305, 5.15868
7.306, 5.15818
7.307, 5.15769
7.308, 5.15719
7.309, 5.1567
7.31, 5.1562
7.311, 5.1557
7.312, 5.15521
7.313, 5.15471
7.314, 5.15422
7.315, 5.15372
7.316, 5.15323
7.317, 5.15273
7.318, 5.15224
7.319, 5.15174
7.32, 5.15124
7.321, 5.15075
7.322, 5.15025
7.323, 5.14976
7.324, 5.14926
7.325, 5.14877
7.326, 5.14828
7.327, 5.14778
7.328, 5.14729
7.329, 5.14679
7.33, 5.1463
7.331, 5.1458
7.332, 5.14531
7.333, 5.14481
7.334, 5.14432
7.335, 5.14383
7.336, 5.14333
7.337, 5.14284
7.338, 5.14234
7.339, 5.14185
7.34, 5.14136
7.341, 5.14086
7.342, 5.14037
7.343, 5.13988
7.344, 5.13938
7.345, 5.13889
7.346, 5.1384
7.347, 5.1379
7.348, 5.13741
7.349, 5.13692
7.35, 5.13642
7.351, 5.13593
7.352, 5.13544
7.353, 5.13495
7.354, 5.13445
7.355, 5.13396
7.356, 5.13347
7.357, 5.13298
7.358, 5.13248
7.359, 5.13199
7.36, 5.1315
7.361, 5.13101
7.362, 5.13052
7.363, 5.13002
7.364, 5.12953
7.365, 5.12904
7.366, 5.12855
7.367, 5.12806
7.368, 5.12757
7.369, 5.12707
7.37, 5.12658
7.371, 5.12609
7.372, 5.1256
7.373, 5.12511
7.374, 5.12462
7.375, 5.12413
7.376, 5.12364
7.377, 5.12315
7.378, 5.12266
7.379, 5.12216
7.38, 5.12167
7.381, 5.12118
7.382, 5.12069
7.383, 5.1202
7.384, 5.11971
7.385, 5.11922
7.386, 5.11873
7.387, 5.11824
7.388, 5.11775
7.389, 5.11726
7.39, 5.11677
7.391, 5.11628
7.392, 5.11579
7.393, 5.1153
7.394, 5.11481
7.395, 5.11433
7.396, 5.11384
7.397, 5.11335
7.398, 5.11286
7.399, 5.11237
7.4, 5.11188
7.401, 5.11139
7.402, 5.1109
7.403, 5.11041
7.404, 5.10992
7.405, 5.10944
7.406, 5.10895
7.407, 5.10846
7.408, 5.10797
7.409, 5.10748
7.41, 5.10699
7.411, 5.1065
7.412, 5.10602
7.413, 5.10553
7.414, 5.10504
7.415, 5.10455
7.416, 5.10407
7.417, 5.10358
7.418, 5.10309
7.419, 5.1026
7.42, 5.10211
7.421, 5.10163
7.422, 5.10114
7.423, 5.10065
7.424, 5.10017
7.425, 5.09968
7.426, 5.09919
7.427, 5.0987
7.428, 5.09822
7.429, 5.09773
7.43, 5.09724
7.431, 5.09676
7.432, 5.09627
7.433, 5.09578
7.434, 5.0953
7.435, 5.09481
7.436, 5.09433
7.437, 5.09384
7.438, 5.09335
7.439, 5.09287
7.44, 5.09238
7.441, 5.09189
7.442, 5.09141
7.443, 5.09092
7.444, 5.09044
7.445, 5.08995
7.446, 5.08947
7.447, 5.08898
7.448, 5.0885
7.449, 5.08801
7.45, 5.08752
7.451, 5.08704
7.452, 5.08656
7.453, 5.08607
7.454, 5.08559
7.455, 5.0851
7.456, 5.08462
7.457, 5.08413
7.458, 5.08365
7.459, 5.08316
7.46, 5.08268
7.461, 5.08219
7.462, 5.08171
7.463, 5.08122
7.464, 5.08074
7.465, 5.08026
7.466, 5.07977
7.467, 5.07929
7.468, 5.0788
7.469, 5.07832
7.47, 5.07784
7.471, 5.07735
7.472, 5.07687
7.473, 5.07639
7.474, 5.0759
7.475, 5.07542
7.476, 5.07494
7.477, 5.07445
7.478, 5.07397
7.479, 5.07349
7.48, 5.073
7.481, 5.07252
7.482, 5.07204
7.483, 5.07156
7.484, 5.07107
7.485, 5.07059
7.486, 5.07011
7.487, 5.06963
7.488, 5.06914
7.489, 5.06866
7.49, 5.06818
7.491, 5.0677
7.492, 5.06722
7.493, 5.06673
7.494, 5.06625
7.495, 5.06577
7.496, 5.06529
7.497, 5.06481
7.498, 5.06432
7.499, 5.06384
7.5, 5.06336
7.501, 5.06288
7.502, 5.0624
7.503, 5.06192
7.504, 5.06144
7.505, 5.06096
7.506, 5.06048
7.507, 5.05999
7.508, 5.05951
7.509, 5.05903
7.51, 5.05855
7.511, 5.05807
7.512, 5.05759
7.513, 5.05711
7.514, 5.05663
7.515, 5.05615
7.516, 5.05567
7.517, 5.05519
7.518, 5.05471
7.519, 5.05423
7.52, 5.05375
7.521, 5.05327
7.522, 5.05279
7.523, 5.05231
7.524, 5.05183
7.525, 5.05135
7.526, 5.05087
7.527, 5.05039
7.528, 5.04991
7.529, 5.04943
7.53, 5.04895
7.531, 5.04847
7.532, 5.048
7.533, 5.04752
7.534, 5.04704
7.535, 5.04656
7.536, 5.04608
7.537, 5.0456
7.538, 5.04512
7.539, 5.04464
7.54, 5.04417
7.541, 5.04369
7.542, 5.04321
7.543, 5.04273
7.544, 5.04225
7.545, 5.04178
7.546, 5.0413
7.547, 5.04082
7.548, 5.04034
7.549, 5.03986
7.55, 5.03939
7.551, 5.03891
7.552, 5.03843
7.553, 5.03795
7.554, 5.03748
7.555, 5.037
7.556, 5.03652
7.557, 5.03605
7.558, 5.03557
7.559, 5.03509
7.56, 5.03461
7.561, 5.03414
7.562, 5.03366
7.563, 5.03318
7.564, 5.03271
7.565, 5.03223
7.566, 5.03175
7.567, 5.03128
7.568, 5.0308
7.569, 5.03032
7.57, 5.02985
7.571, 5.02937
7.572, 5.0289
7.573, 5.02842
7.574, 5.02795
7.575, 5.02747
7.576, 5.02699
7.577, 5.02652
7.578, 5.02604
7.579, 5.02557
7.58, 5.02509
7.581, 5.02462
7.582, 5.02414
7.583, 5.02367
7.584, 5.02319
7.585, 5.02272
7.586, 5.02224
7.587, 5.02177
7.588, 5.02129
7.589, 5.02082
7.59, 5.02034
7.591, 5.01987
7.592, 5.01939
7.593, 5.01892
7.594, 5.01844
7.595, 5.01797
7.596, 5.0175
7.597, 5.01702
7.598, 5.01655
7.599, 5.01607
7.6, 5.0156
7.601, 5.01512
7.602, 5.01465
7.603, 5.01418
7.604, 5.0137
7.605, 5.01323
7.606, 5.01276
7.607, 5.01228
7.608, 5.01181
7.609, 5.01134
7.61, 5.01086
7.611, 5.01039
7.612, 5.00992
7.613, 5.00944
7.614, 5.00897
7.615, 5.0085
7.616, 5.00803
7.617, 5.00755
7.618, 5.00708
7.619, 5.00661
7.62, 5.00613
7.621, 5.00566
7.622, 5.00519
7.623, 5.00472
7.624, 5.00425
7.625, 5.00377
7.626, 5.0033
7.627, 5.00283
7.628, 5.00236
7.629, 5.00189
7.63, 5.00141
7.631, 5.00094
7.632, 5.00047
7.633, 5
7.634, 4.99953
7.635, 4.99906
7.636, 4.99859
7.637, 4.99812
7.638, 4.99764
7.639, 4.99717
7.64, 4.9967
7.641, 4.99623
7.642, 4.99576
7.643, 4.99529
7.644, 4.99482
7.645, 4.99435
7.646, 4.99388
7.647, 4.99341
7.648, 4.99294
7.649, 4.99247
7.65, 4.992
7.651, 4.99153
7.652, 4.99106
7.653, 4.99059
7.654, 4.99012
7.655, 4.98965
7.656, 4.98918
7.657, 4.98871
7.658, 4.98824
7.659, 4.98777
7.66, 4.9873
7.661, 4.98683
7.662, 4.98636
7.663, 4.98589
7.664, 4.98542
7.665, 4.98495
7.666, 4.98448
7.667, 4.98401
7.668, 4.98354
7.669, 4.98308
7.67, 4.98261
7.671, 4.98214
7.672, 4.98167
7.673, 4.9812
7.674, 4.98073
7.675, 4.98026
7.676, 4.9798
7.677, 4.97933
7.678, 4.97886
7.679, 4.97839
7.68, 4.97792
7.681, 4.97745
7.682, 4.97699
7.683, 4.97652
7.684, 4.97605
7.685, 4.97558
7.686, 4.97512
7.687, 4.97465
7.688, 4.97418
7.689, 4.97371
7.69, 4.97325
7.691, 4.97278
7.692, 4.97231
7.693, 4.97185
7.694, 4.97138
7.695, 4.97091
7.696, 4.97044
7.697, 4.96998
7.698, 4.96951
7.699, 4.96904
7.7, 4.96858
7.701, 4.96811
7.702, 4.96764
7.703, 4.96718
7.704, 4.96671
7.705, 4.96625
7.706, 4.96578
7.707, 4.96531
7.708, 4.96485
7.709, 4.96438
7.71, 4.96392
7.711, 4.96345
7.712, 4.96298
7.713, 4.96252
7.714, 4.96205
7.715, 4.96159
7.716, 4.96112
7.717, 4.96066
7.718, 4.96019
7.719, 4.95973
7.72, 4.95926
7.721, 4.9588
7.722, 4.95833
7.723, 4.95787
7.724, 4.9574
7.725, 4.95694
7.726, 4.95647
7.727, 4.95601
7.728, 4.95554
7.729, 4.95508
7.73, 4.95461
7.731, 4.95415
7.732, 4.95369
7.733, 4.95322
7.734, 4.95276
7.735, 4.95229
7.736, 4.95183
7.737, 4.95137
7.738, 4.9509
7.739, 4.95044
7.74, 4.94997
7.741, 4.94951
7.742, 4.94905
7.743, 4.94858
7.744, 4.94812
7.745, 4.94766
7.746, 4.94719
7.747, 4.94673
7.748, 4.94627
7.749, 4.9458
7.75, 4.94534
7.751, 4.94488
7.752, 4.94442
7.753, 4.94395
7.754, 4.94349
7.755, 4.94303
7.756, 4.94257
7.757, 4.9421
7.758, 4.94164
7.759, 4.94118
7.76, 4.94072
7.761, 4.94025
7.762, 4.93979
7.763, 4.93933
7.764, 4.93887
7.765, 4.93841
7.766, 4.93794
7.767, 4.93748
7.768, 4.93702
7.769, 4.93656
7.77, 4.9361
7.771, 4.93564
7.772, 4.93518
7.773, 4.93471
7.774, 4.93425
7.775, 4.93379
7.776, 4.93333
7.777, 4.93287
7.778, 4.93241
7.779, 4.93195
7.78, 4.93149
7.781, 4.93103
7.782, 4.93057
7.783, 4.93011
7.784, 4.92965
7.785, 4.92918
7.786, 4.92872
7.787, 4.92826
7.788, 4.9278
7.789, 4.92734
7.79, 4.92688
7.791, 4.92642
7.792, 4.92596
7.793, 4.9255
7.794, 4.92504
7.795, 4.92458
7.796, 4.92412
7.797, 4.92367
7.798, 4.92321
7.799, 4.92275
7.8, 4.92229
7.801, 4.92183
7.802, 4.92137
7.803, 4.92091
7.804, 4.92045
7.805, 4.91999
7.806, 4.91953
7.807, 4.91907
7.808, 4.91861
7.809, 4.91816
7.81, 4.9177
7.811, 4.91724
7.812, 4.91678
7.813, 4.91632
7.814, 4.91586
7.815, 4.91541
7.816, 4.91495
7.817, 4.91449
7.818, 4.91403
7.819, 4.91357
7.82, 4.91311
7.821, 4.91266
7.822, 4.9122
7.823, 4.91174
7.824, 4.91128
7.825, 4.91083
7.826, 4.91037
7.827, 4.90991
7.828, 4.90945
7.829, 4.909
7.83, 4.90854
7.831, 4.90808
7.832, 4.90763
7.833, 4.90717
7.834, 4.90671
7.835, 4.90626
7.836, 4.9058
7.837, 4.90534
7.838, 4.90489
7.839, 4.90443
7.84, 4.90397
7.841, 4.90352
7.842, 4.90306
7.843, 4.9026
7.844, 4.90215
7.845, 4.90169
7.846, 4.90124
7.847, 4.90078
7.848, 4.90032
7.849, 4.89987
7.85, 4.89941
7.851, 4.89896
7.852, 4.8985
7.853, 4.89804
7.854, 4.89759
7.855, 4.89713
7.856, 4.89668
7.857, 4.89622
7.858, 4.89577
7.859, 4.89531
7.86, 4.89486
7.861, 4.8944
7.862, 4.89395
7.863, 4.89349
7.864, 4.89304
7.865, 4.89258
7.866, 4.89213
7.867, 4.89167
7.868, 4.89122
7.869, 4.89077
7.87, 4.89031
7.871, 4.88986
7.872, 4.8894
7.873, 4.88895
7.874, 4.8885
7.875, 4.88804
7.876, 4.88759
7.877, 4.88713
7.878, 4.88668
7.879, 4.88623
7.88, 4.88577
7.881, 4.88532
7.882, 4.88486
7.883, 4.88441
7.884, 4.88396
7.885, 4.88351
7.886, 4.88305
7.887, 4.8826
7.888, 4.88215
7.889, 4.88169
7.89, 4.88124
7.891, 4.88079
7.892, 4.88033
7.893, 4.87988
7.894, 4.87943
7.895, 4.87898
7.896, 4.87852
7.897, 4.87807
7.898, 4.87762
7.899, 4.87717
7.9, 4.87671
7.901, 4.87626
7.902, 4.87581
7.903, 4.87536
7.904, 4.87491
7.905, 4.87445
7.906, 4.874
7.907, 4.87355
7.908, 4.8731
7.909, 4.87265
7.91, 4.8722
7.911, 4.87174
7.912, 4.87129
7.913, 4.87084
7.914, 4.87039
7.915, 4.86994
7.916, 4.86949
7.917, 4.86904
7.918, 4.86859
7.919, 4.86814
7.92, 4.86768
7.921, 4.86723
7.922, 4.86678
7.923, 4.86633
7.924, 4.86588
7.925, 4.86543
7.926, 4.86498
7.927, 4.86453
7.928, 4.86408
7.929, 4.86363
7.93, 4.86318
7.931, 4.86273
7.932, 4.86228
7.933, 4.86183
7.934, 4.86138
7.935, 4.86093
7.936, 4.86048
7.937, 4.86003
7.938, 4.85958
7.939, 4.85913
7.94, 4.85868
7.941, 4.85823
7.942, 4.85779
7.943, 4.85734
7.944, 4.85689
7.945, 4.85644
7.946, 4.85599
7.947, 4.85554
7.948, 4.85509
7.949, 4.85464
7.95, 4.85419
7.951, 4.85374
7.952, 4.8533
7.953, 4.85285
7.954, 4.8524
7.955, 4.85195
7.956, 4.8515
7.957, 4.85106
7.958, 4.85061
7.959, 4.85016
7.96, 4.84971
7.961, 4.84926
7.962, 4.84882
7.963, 4.84837
7.964, 4.84792
7.965, 4.84747
7.966, 4.84702
7.967, 4.84658
7.968, 4.84613
7.969, 4.84568
7.97, 4.84523
7.971, 4.84479
7.972, 4.84434
7.973, 4.84389
7.974, 4.84345
7.975, 4.843
7.976, 4.84255
7.977, 4.84211
7.978, 4.84166
7.979, 4.84121
7.98, 4.84077
7.981, 4.84032
7.982, 4.83987
7.983, 4.83943
7.984, 4.83898
7.985, 4.83853
7.986, 4.83809
7.987, 4.83764
7.988, 4.8372
7.989, 4.83675
7.99, 4.8363
7.991, 4.83586
7.992, 4.83541
7.993, 4.83497
7.994, 4.83452
7.995, 4.83408
7.996, 4.83363
7.997, 4.83318
7.998, 4.83274
7.999, 4.83229
8, 4.83185
8.001, 4.8314
8.002, 4.83096
8.003, 4.83051
8.004, 4.83007
8.005, 4.82962
8.006, 4.82918
8.007, 4.82873
8.008, 4.82829
8.009, 4.82784
8.01, 4.8274
8.011, 4.82696
8.012, 4.82651
8.013, 4.82607
8.014, 4.82562
8.015, 4.82518
8.016, 4.82474
8.017, 4.82429
8.018, 4.82385
8.019, 4.8234
8.02, 4.82296
8.021, 4.82252
8.022, 4.82207
8.023, 4.82163
8.024, 4.82118
8.025, 4.82074
8.026, 4.8203
8.027, 4.81985
8.028, 4.81941
8.029, 4.81897
8.03, 4.81852
8.031, 4.81808
8.032, 4.81764
8.033, 4.8172
8.034, 4.81675
8.035, 4.81631
8.036, 4.81587
8.037, 4.81543
8.038, 4.81498
8.039, 4.81454
8.04, 4.8141
8.041, 4.81365
8.042, 4.81321
8.043, 4.81277
8.044, 4.81233
8.045, 4.81189
8.046, 4.81144
8.047, 4.811
8.048, 4.81056
8.049, 4.81012
8.05, 4.80968
8.051, 4.80923
8.052, 4.80879
8.053, 4.80835
8.054, 4.80791
8.055, 4.80747
8.056, 4.80703
8.057, 4.80659
8.058, 4.80615
8.059, 4.8057
8.06, 4.80526
8.061, 4.80482
8.062, 4.80438
8.063, 4.80394
8.064, 4.8035
8.065, 4.80306
8.066, 4.80262
8.067, 4.80218
8.068, 4.80174
8.069, 4.8013
8.07, 4.80086
8.071, 4.80042
8.072, 4.79998
8.073, 4.79954
8.074, 4.7991
8.075, 4.79866
8.076, 4.79822
8.077, 4.79778
8.078, 4.79734
8.079, 4.7969
8.08, 4.79646
8.081, 4.79602
8.082, 4.79558
8.083, 4.79514
8.084, 4.7947
8.085, 4.79426
8.086, 4.79382
8.087, 4.79338
8.088, 4.79294
8.089, 4.7925
8.09, 4.79206
8.091, 4.79162
8.092, 4.79119
8.093, 4.79075
8.094, 4.79031
8.095, 4.78987
8.096, 4.78943
8.097, 4.78899
8.098, 4.78855
8.099, 4.78812
8.1, 4.78768
8.101, 4.78724
8.102, 4.7868
8.103, 4.78636
8.104, 4.78593
8.105, 4.78549
8.106, 4.78505
8.107, 4.78461
8.108, 4.78417
8.109, 4.78374
8.11, 4.7833
8.111, 4.78286
8.112, 4.78242
8.113, 4.78199
8.114, 4.78155
8.115, 4.78111
8.116, 4.78067
8.117, 4.78024
8.118, 4.7798
8.119, 4.77936
8.12, 4.77893
8.121, 4.77849
8.122, 4.77805
8.123, 4.77762
8.124, 4.77718
8.125, 4.77674
8.126, 4.77631
8.127, 4.77587
8.128, 4.77543
8.129, 4.775
8.13, 4.77456
8.131, 4.77412
8.132, 4.77369
8.133, 4.77325
8.134, 4.77282
8.135, 4.77238
8.136, 4.77194
8.137, 4.77151
8.138, 4.77107
8.139, 4.77064
8.14, 4.7702
8.141, 4.76977
8.142, 4.76933
8.143, 4.7689
8.144, 4.76846
8.145, 4.76802
8.146, 4.76759
8.147, 4.76715
8.148, 4.76672
8.149, 4.76628
8.15, 4.76585
8.151, 4.76541
8.152, 4.76498
8.153, 4.76455
8.154, 4.76411
8.155, 4.76368
8.156, 4.76324
8.157, 4.76281
8.158, 4.76237
8.159, 4.76194
8.16, 4.7615
8.161, 4.76107
8.162, 4.76064
8.163, 4.7602
8.164, 4.75977
8.165, 4.75933
8.166, 4.7589
8.167, 4.75847
8.168, 4.75803
8.169, 4.7576
8.17, 4.75716
8.171, 4.75673
8.172, 4.7563
8.173, 4.75587
8.174, 4.75543
8.175, 4.755
8.176, 4.75457
8.177, 4.75413
8.178, 4.7537
8.179, 4.75327
8.18, 4.75283
8.181, 4.7524
8.182, 4.75197
8.183, 4.75154
8.184, 4.7511
8.185, 4.75067
8.186, 4.75024
8.187, 4.74981
8.188, 4.74937
8.189, 4.74894
8.19, 4.74851
8.191, 4.74808
8.192, 4.74764
8.193, 4.74721
8.194, 4.74678
8.195, 4.74635
8.196, 4.74592
8.197, 4.74549
8.198, 4.74505
8.199, 4.74462
8.2, 4.74419
8.201, 4.74376
8.202, 4.74333
8.203, 4.7429
8.204, 4.74247
8.205, 4.74203
8.206, 4.7416
8.207, 4.74117
8.208, 4.74074
8.209, 4.74031
8.21, 4.73988
8.211, 4.73945
8.212, 4.73902
8.213, 4.73859
8.214, 4.73816
8.215, 4.73773
8.216, 4.7373
8.217, 4.73686
8.218, 4.73643
8.219, 4.736
8.22, 4.73557
8.221, 4.73514
8.222, 4.73471
8.223, 4.73428
8.224, 4.73385
8.225, 4.73342
8.226, 4.73299
8.227, 4.73256
8.228, 4.73213
8.229, 4.7317
8.23, 4.73128
8.231, 4.73085
8.232, 4.73042
8.233, 4.72999
8.234, 4.72956
8.235, 4.72913
8.236, 4.7287
8.237, 4.72827
8.238, 4.72784
8.239, 4.72741
8.24, 4.72698
8.241, 4.72656
8.242, 4.72613
8.243, 4.7257
8.244, 4.72527
8.245, 4.72484
8.246, 4.72441
8.247, 4.72398
8.248, 4.72356
8.249, 4.72313
8.25, 4.7227
8.251, 4.72227
8.252, 4.72184
8.253, 4.72142
8.254, 4.72099
8.255, 4.72056
8.256, 4.72013
8.257, 4.7197
8.258, 4.71928
8.259, 4.71885
8.26, 4.71842
8.261, 4.71799
8.262, 4.71757
8.263, 4.71714
8.264, 4.71671
8.265, 4.71628
8.266, 4.71586
8.267, 4.71543
8.268, 4.715
8.269, 4.71458
8.27, 4.71415
8.271, 4.71372
8.272, 4.7133
8.273, 4.71287
8.274, 4.71244
8.275, 4.71202
8.276, 4.71159
8.277, 4.71116
8.278, 4.71074
8.279, 4.71031
8.28, 4.70988
8.281, 4.70946
8.282, 4.70903
8.283, 4.70861
8.284, 4.70818
8.285, 4.70776
8.286, 4.70733
8.287, 4.7069
8.288, 4.70648
8.289, 4.70605
8.29, 4.70563
8.291, 4.7052
8.292, 4.70478
8.293, 4.70435
8.294, 4.70393
8.295, 4.7035
8.296, 4.70308
8.297, 4.70265
8.298, 4.70222
8.299, 4.7018
8.3, 4.70137
8.301, 4.70095
8.302, 4.70053
8.303, 4.7001
8.304, 4.69968
8.305, 4.69925
8.306, 4.69883
8.307, 4.6984
8.308, 4.69798
8.309, 4.69755
8.31, 4.69713
8.311, 4.69671
8.312, 4.69628
8.313, 4.69586
8.314, 4.69543
8.315, 4.69501
8.316, 4.69459
8.317, 4.69416
8.318, 4.69374
8.319, 4.69332
8.32, 4.69289
8.321, 4.69247
8.322, 4.69204
8.323, 4.69162
8.324, 4.6912
8.325, 4.69078
8.326, 4.69035
8.327, 4.68993
8.328, 4.68951
8.329, 4.68908
8.33, 4.68866
